AGEPH,CODPOSS,duree,lnexpo,nbrtotc,nbrtotan,chargtot,agecar,sexp,fuelc,split,usec,fleetc,sportc,coverp,powerc
41,3930,1,0,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL,<66
38,3940,0.2465753425,-1.400087683,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
37,3960,1,0,0,0,0,2-5,Male,Petrol,Once,Professional,Yes,No,MTPL+++,<66
66,3970,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
48,3970,0.1534246575,-1.874545663,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
29,3970,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
26,3970,1,0,1,1,150.37221213,2-5,Male,Petrol,Once,Private,Yes,No,MTPL+,66-110
74,3970,0.901369863,-0.103839603,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
21,3970,0.1863013699,-1.680389648,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
30,3980,1,0,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL+++,<66
43,3980,0.0602739726,-2.8088549,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
35,4000,1,0,0,0,0,2-5,Male,Gasoil,Monthly,Private,No,No,MTPL+++,<66
36,4000,1,0,1,1,2182.9999579,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
61,4000,1,0,0,0,0,0-1,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
44,4000,1,0,1,1,101.0909794,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
30,4000,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
29,4000,0.197260274,-1.623231235,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
34,4000,0.9260273973,-0.076851458,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
48,4000,0.498630137,-0.695890667,1,2.0054945055,810.19040702,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
49,4000,0.3698630137,-0.994622575,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
36,4000,0.1917808219,-1.651402112,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
73,4000,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
79,4000,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
73,4000,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
80,4000,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
62,4000,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+++,<66
74,4000,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+++,<66
67,4000,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
49,4000,0.1616438356,-1.82235991,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
60,4000,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
43,4000,1,0,1,1,1491.0051835,6-10,Male,Petrol,Thrice,Professional,No,No,MTPL+,<66
47,4000,1,0,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
48,4000,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
53,4000,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
35,4000,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
32,4000,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
31,4000,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
74,4000,0.4876712329,-0.718113803,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
72,4000,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL+,<66
47,4000,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL+++,<66
31,4000,0.3589041096,-1.02470003,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,66-110
33,4000,0.8301369863,-0.186164548,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
53,4000,1,0,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL+++,<66
37,4000,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
71,4000,1,0,0,0,0,6-10,Male,Gasoil,Once,Private,No,No,MTPL+,<66
58,4000,1,0,1,1,1683.5688735,6-10,Male,Petrol,Thrice,Private,No,No,MTPL+,<66
50,4000,1,0,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL,<66
45,4000,1,0,2,2,1539.1213166,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
30,4000,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL+,<66
40,4000,0.8493150685,-0.163325056,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
26,4000,1,0,1,1,2478.8360903,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
72,4000,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
25,4000,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+++,<66
29,4000,1,0,1,1,1770.4803433,6-10,Male,Gasoil,Thrice,Private,No,No,MTPL,<66
45,4000,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
34,4000,0.7178082192,-0.33155285,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
32,4000,0.9452054795,-0.056352937,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
53,4000,1,0,0,0,0,2-5,Male,Petrol,Thrice,Private,No,No,MTPL+,<66
61,4000,0.2465753425,-1.400087683,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
29,4000,0.1917808219,-1.651402112,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
31,4000,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+++,<66
41,4040,0.197260274,-1.623231235,0,0,0,>10,Male,Gasoil,Once,Private,No,No,MTPL,<66
54,4040,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
46,4040,0.6547945205,-0.423433802,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
84,4040,0.7342465753,-0.308910373,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
71,4040,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
78,4040,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
72,4040,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
53,4040,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
46,4040,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
74,4040,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
63,4040,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
47,4040,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
81,4040,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
59,4040,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
37,4040,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,Yes,No,MTPL+++,<66
39,4040,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
25,4040,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
46,4040,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
83,4040,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
73,4040,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
48,4040,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
24,4040,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
27,4040,0.8328767123,-0.182869652,0,0,0,2-5,Male,Petrol,Thrice,Private,No,No,MTPL+,<66
34,4040,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
49,4050,0.7863013699,-0.240415138,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
49,4050,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
51,4050,1,0,0,0,0,6-10,Male,Petrol,Once,Professional,No,No,MTPL,<66
48,4050,1,0,0,0,0,6-10,Male,Gasoil,Once,Private,No,No,MTPL+,<66
71,4100,0.6712328767,-0.398639143,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
45,4100,0.4767123288,-0.740842054,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
67,4100,1,0,0,0,0,0-1,Male,Petrol,Once,Private,No,No,MTPL+,<66
59,4100,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
61,4100,1,0,1,1,215.04763274,6-10,Male,Petrol,Twice,Professional,No,No,MTPL+,<66
75,4100,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
73,4100,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
42,4100,0.8328767123,-0.182869652,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
47,4100,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
46,4100,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
56,4100,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
66,4100,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
66,4100,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
69,4100,1,0,0,0,0,2-5,Male,Petrol,Thrice,Private,No,No,MTPL+++,<66
52,4100,0.904109589,-0.100804699,1,1.1060606061,171.59189785,6-10,Male,Gasoil,Twice,Private,No,No,MTPL+,<66
33,4100,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
41,4100,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
51,4100,0.8328767123,-0.182869652,0,0,0,6-10,Male,Petrol,Once,Private,No,Yes,MTPL+,66-110
27,4100,1,0,0,0,0,6-10,Male,Gasoil,Twice,Private,No,No,MTPL,<66
39,4100,1,0,0,0,0,0-1,Male,Petrol,Twice,Private,No,No,MTPL+++,<66
61,4100,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
29,4100,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
76,4100,0.7369863014,-0.305185974,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
53,4100,0.704109589,-0.350821269,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
22,4100,1,0,1,1,857.36454478,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
27,4100,0.4109589041,-0.889262059,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
33,4120,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
58,4120,0.4794520548,-0.73511138,0,0,0,0-1,Male,Petrol,Monthly,Professional,No,No,MTPL+,<66
54,4120,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
74,4120,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
47,4120,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
32,4120,0.698630137,-0.358633808,0,0,0,0-1,Male,Petrol,Thrice,Private,No,No,MTPL+++,<66
31,4130,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL+,66-110
39,4130,0.1232876712,-2.093234864,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL,<66
65,4130,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
46,4130,0.0356164384,-3.334947996,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
33,4130,0.495890411,-0.701400322,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
25,4130,1,0,0,0,0,2-5,Male,Petrol,Thrice,Professional,No,No,MTPL+,<66
60,4140,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
72,4140,1,0,0,0,0,2-5,Male,Petrol,Thrice,Private,No,No,MTPL+++,<66
55,4140,1,0,0,0,0,2-5,Male,Gasoil,Twice,Private,No,No,MTPL+++,<66
35,4140,0.3287671233,-1.112405611,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
29,4140,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
49,4140,1,0,0,0,0,2-5,Male,Petrol,Thrice,Professional,No,No,MTPL,<66
47,4140,1,0,0,0,0,2-5,Male,Petrol,Thrice,Private,No,No,MTPL+,<66
34,4160,0.104109589,-2.262311194,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
48,4170,1,0,0,0,0,0-1,Male,Petrol,Thrice,Private,No,No,MTPL,<66
38,4170,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
55,4190,1,0,0,0,0,2-5,Male,Gasoil,Monthly,Private,No,No,MTPL+++,<66
31,4210,1,0,0,0,0,>10,Male,Petrol,Once,Professional,No,No,MTPL,<66
33,4217,1,0,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
37,4217,0.3123287671,-1.163698905,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL,<66
50,4217,1,0,0,0,0,6-10,Male,Gasoil,Twice,Private,No,No,MTPL+,<66
42,4217,1,0,0,0,0,>10,Male,Gasoil,Twice,Private,No,No,MTPL,<66
33,4219,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
93,4250,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
58,4250,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
72,4250,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
54,4257,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+++,<66
39,4257,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
27,4257,0.8438356164,-0.169797571,1,1.1850649351,1426.3793415,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
71,4260,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL+,<66
27,4260,0.6767123288,-0.390509017,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
67,4280,1,0,0,0,0,2-5,Male,Gasoil,Twice,Private,No,No,MTPL,<66
45,4280,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
45,4280,1,0,0,0,0,6-10,Male,Petrol,Twice,Professional,No,No,MTPL,<66
59,4280,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,Yes,MTPL,66-110
31,4280,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
22,4280,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
67,4280,0.5178082192,-0.658150339,0,0,0,0-1,Male,Petrol,Twice,Private,No,No,MTPL+++,<66
71,4287,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
86,4287,1,0,0,0,0,6-10,Male,Petrol,Once,Professional,No,No,MTPL,<66
60,4287,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
49,4287,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
32,4287,1,0,0,0,0,0-1,Male,Gasoil,Twice,Private,No,No,MTPL+++,<66
58,4300,0.4520547945,-0.79395188,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
74,4300,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
77,4300,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
64,4300,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
69,4300,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+++,<66
70,4300,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
46,4300,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
61,4300,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
82,4300,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
36,4300,0.6767123288,-0.390509017,0,0,0,6-10,Male,Petrol,Once,Private,Yes,No,MTPL,<66
26,4300,0.9424657534,-0.059255696,1,1.0610465116,110.36219723,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
22,4300,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
43,4300,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
63,4317,1,0,0,0,0,6-10,Male,Gasoil,Twice,Private,No,No,MTPL+,<66
38,4340,1,0,0,0,0,0-1,Male,Petrol,Once,Private,No,No,MTPL,<66
24,4340,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
50,4340,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
50,4340,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
50,4340,0.9534246575,-0.047694874,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
35,4347,1,0,0,0,0,6-10,Male,Gasoil,Monthly,Private,No,No,MTPL+,<66
61,4347,1,0,1,1,1595.4923041,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
43,4347,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
79,4350,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
39,4350,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
63,4360,0.7479452055,-0.290425558,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
24,4360,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
55,4367,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
73,4400,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
39,4400,0.5917808219,-0.524618946,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL,<66
60,4400,1,0,0,0,0,6-10,Male,Gasoil,Monthly,Private,No,No,MTPL+,<66
43,4400,0.6739726027,-0.394565818,0,0,0,>10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
73,4400,0.3095890411,-1.172509535,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
50,4400,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL+,66-110
71,4400,1,0,0,0,0,0-1,Male,Petrol,Once,Private,No,No,MTPL+++,<66
39,4400,0.4136986301,-0.882617517,0,0,0,2-5,Male,Petrol,Thrice,Private,Yes,No,MTPL,<66
46,4400,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
36,4400,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL+,<66
30,4400,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
21,4400,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
71,4400,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
37,4420,0.6931506849,-0.366507865,0,0,0,0-1,Male,Petrol,Monthly,Private,No,No,MTPL+++,<66
82,4420,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
70,4420,1,0,0,0,0,6-10,Male,Gasoil,Once,Private,No,No,MTPL+,<66
77,4420,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
76,4420,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+++,<66
37,4420,0.9506849315,-0.050572574,1,1.0518731988,236.21773976,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
42,4420,1,0,0,0,0,>10,Male,Petrol,Once,Private,No,No,MTPL,<66
43,4420,1,0,0,0,0,6-10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
34,4430,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
66,4430,1,0,0,0,0,2-5,Male,Petrol,Thrice,Private,No,No,MTPL+,<66
45,4430,0.1616438356,-1.82235991,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
37,4430,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
76,4430,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
49,4430,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
35,4430,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
56,4430,0.7479452055,-0.290425558,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
38,4450,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
75,4460,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
65,4460,0.7479452055,-0.290425558,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
37,4460,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
37,4460,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
28,4460,0.2465753425,-1.400087683,0,0,0,2-5,Male,Gasoil,Twice,Private,No,No,MTPL+,<66
48,4470,1,0,0,0,0,6-10,Male,Petrol,Twice,Professional,No,No,MTPL,<66
76,4470,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
39,4480,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
59,4480,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
40,4480,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
70,4480,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
39,4480,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
25,4500,0.6931506849,-0.366507865,0,0,0,6-10,Male,Gasoil,Monthly,Private,No,No,MTPL,<66
64,4500,1,0,0,0,0,0-1,Male,Petrol,Twice,Private,No,No,MTPL+,<66
62,4500,1,0,0,0,0,2-5,Male,Gasoil,Once,Private,No,No,MTPL,<66
70,4500,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
64,4500,1,0,0,0,0,2-5,Male,Petrol,Twice,Professional,Yes,No,MTPL+,<66
70,4500,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
64,4500,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
39,4500,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
22,4500,1,0,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL,66-110
50,4500,1,0,0,0,0,2-5,Male,Gasoil,Twice,Private,No,No,MTPL+++,<66
73,4500,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+,<66
62,4500,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
50,4500,1,0,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
63,4500,0.6328767123,-0.457479643,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
41,4520,0.9232876712,-0.079814423,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
77,4520,1,0,0,0,0,6-10,Male,Petrol,Once,Private,Yes,No,MTPL+,<66
61,4520,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
28,4520,0.8602739726,-0.150504368,0,0,0,0-1,Male,Gasoil,Once,Private,No,No,MTPL,<66
41,4520,1,0,0,0,0,2-5,Male,Petrol,Thrice,Private,No,No,MTPL+,<66
70,4530,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
75,4530,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
79,4530,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
50,4530,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
62,4530,1,0,0,0,0,0-1,Male,Petrol,Twice,Private,No,No,MTPL,<66
24,4530,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
59,4540,1,0,0,0,0,2-5,Male,Petrol,Thrice,Private,No,No,MTPL,<66
66,4540,1,0,0,0,0,2-5,Male,Petrol,Once,Private,Yes,No,MTPL+,<66
58,4540,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL,<66
66,4540,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
73,4540,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL+,<66
50,4540,1,0,0,0,0,>10,Male,Petrol,Twice,Private,No,No,MTPL,<66
59,4540,1,0,0,0,0,2-5,Male,Petrol,Once,Private,No,No,MTPL+,<66
45,4540,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
50,4540,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
38,4540,1,0,0,0,0,2-5,Male,Gasoil,Twice,Private,No,No,MTPL+,<66
64,4540,0.7534246575,-0.283126256,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
46,4550,1,0,0,0,0,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
40,4550,0.2931506849,-1.227068519,0,0,0,6-10,Male,Petrol,Monthly,Private,No,No,MTPL,<66
47,4550,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL+,<66
62,4560,0.6383561644,-0.4488589,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
57,4570,1,0,1,1,106.94126659,2-5,Male,Petrol,Monthly,Private,No,No,MTPL+,<66
71,4570,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
63,4570,1,0,0,0,0,6-10,Male,Petrol,Twice,Private,No,No,MTPL,<66
77,4570,1,0,0,0,0,2-5,Male,Petrol,Once,Professional,No,No,MTPL,<66
60,4570,1,0,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL,<66
53,4570,1,0,0,0,0,6-10,Male,Petrol,Once,Private,No,No,MTPL,<66
32,4570,0.2465753425,-1.400087683,0,0,0,2-5,Male,Petrol,Twice,Private,No,No,MTPL+++,<66
34,4570,1,0,0,0,0,2-5,Male,Petrol,Thrice,Private,No,No,MTPL+,<66
68,4570,1,0,0,0,0,>10,Male,Petrol,Thrice,Private,No,No,MTPL,<66
